SMILES,Kow,Kowwin,Wildman-Crippen LogP
OCCN(CCO)Cc1cccc(COc2ccccc2)c1,2.33,1.99,2.0522
COc1ccc(COCc2cccc(CN3CCOCC3)c2)cc1,2.83,2.93,3.244200000000002
Cc1cc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2C(=O)OC2COC2)n1,1.1,1.25,1.1594399999999998
COc1cccc(N2CCN(CC3CN=C(N)O3)CC2)c1,0.87,0.93,0.5307000000000008
COc1ccccc1N1CCN(CC2CN=C(N)O2)CC1,0.76,0.93,0.5307000000000008
NC1=NCC(CN2CCN(c3ccc(Cl)cc3)CC2)O1,1.71,1.5,1.1755
NC1=NCC(CN2CCN(c3ccc(Cl)c(Cl)c3)CC2)O1,2.4,2.14,1.8289
Cc1ccc(N2CCN(CC3CN=C(N)O3)CC2)cc1,1.23,1.4,0.8305200000000004
NC1=NCC(CN2CCN(c3ccccc3Cl)CC2)O1,1.87,1.5,1.1754999999999995
CCOc1ccccc1N1CCN(CC2CN=C(N)O2)CC1,1.21,1.42,0.9208000000000004
Cc1ccc2oc(-c3ccccc3C(=O)O)c(Br)c2c1,5.19,5.28,4.868920000000003
COc1ccccc1N1CCN(CCNC(=O)c2ccc[nH]2)CC1,1.6,2.23,1.5753
COC(=O)C1(S(=O)(=O)c2ccc(C)cc2)CC1,1.77,1.76,1.47432
CCOC(=O)C1(S(=O)(=O)c2ccc(C)cc2)CC1,2.23,2.25,1.86442
Cc1ccc(S(=O)(=O)C2(C(=O)OC(C)C)CC2)cc1,2.52,2.67,2.2529200000000005
COC(=O)C1(S(=O)(=O)c2ccc(Cl)cc2)CC1,2.03,1.86,1.8193
CC(C)OC(=O)C1(S(=O)(=O)c2ccc(Cl)cc2)CC1,2.64,2.77,2.597900000000001
CC(C)(C)OC(=O)C1(S(=O)(=O)c2ccc(Cl)cc2)CC1,2.68,3.22,2.9880000000000013
COC(=O)C1(S(=O)(=O)c2ccc(Br)cc2)CC1,2.32,2.1,1.9284
COC(=O)C1(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)CC1,1.33,1.03,1.0741
CC(C)OC(=O)C1(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)CC1,2.05,1.94,1.8527
Cc1nonc1S(=O)c1ccccc1,1.76,1.83,1.54472
Cc1c(S(=O)c2ccccc2)no[n+]1[O-],1.5,1.5,0.7831200000000004
Cc1no[n+]([O-])c1Cc1ccccc1,2.22,1.93,1.2072200000000002
Cc1no[n+]([O-])c1S(=O)c1ccccc1,1.75,1.5,0.7831200000000004
COCc1c(C(C)C)nc(C(C)C)c(C=CC(O)CC(O)CC(=O)O)c1-c1ccc(F)cc1,3.8,4.83,4.8807000000000045
CCc1ssc(=S)c1-c1ccccc1,3.52,4.25,4.768490000000002
CCCc1cc(=S)ss1,2.83,2.98,3.491590000000002
NC1C2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)CC12,0.31,1.55,1.8945
CNC12CCCCC1Cc1ccc(OC)cc12,3.54,3.53,2.856200000000001
CNC12CC=CCC1c1ccccc1C2,3.28,2.78,2.634500000000001
CNC12CCCCC1Cc1ccccc12,3.38,3.44,2.847600000000001
CNC12CCCCCC1Cc1ccccc12,3.77,3.94,3.237700000000002
CNC12c3ccccc3CC1CCCC2C,3.44,3.86,3.093600000000001
CNC12CCCCC1Cc1cc(OC)ccc12,3.51,3.53,2.856200000000001
NC12CCCC1Cc1ccccc12,2.58,2.49,2.1968000000000005
CNC12CCCCC1c1ccccc1C2,3.43,3.0,2.858500000000001
C=C1c2ccccc2C2(NC)CCCCC12,3.79,3.86,3.3183000000000025
Clc1ccc(Oc2cccc(Cl)c2Cl)c(Cl)c1,5.88,5.79,6.092500000000002
Clc1cc(Cl)cc(Oc2ccc(Cl)cc2Cl)c1,6.13,5.79,6.092500000000002
NC12CCCCC1c1ccccc1C2,2.94,2.53,2.5978000000000003
Cc1ccc2nc(N)[nH]c(=O)c2c1Sc1ccncc1,1.9,1.82,2.35992
CCCCCCCC1CC(C(=O)Nc2c(C(C)C)cccc2C(C)C)C(=O)O1,4.72,5.04,6.164100000000007
CCc1c(O)c(=O)ccn1C(C)C,0.73,1.05,1.6971999999999998
C#CC1(O)C(F)CC2C3CCc4cc(O)ccc4C3C(CC)CC21C,4.12,4.89,4.196700000000003
CC1CC2CC=CCC2(N)c2ccccc21,3.4,3.67,3.314000000000002
CC(=O)n1cc(CC(NC(=O)CC2NC(=O)C3C4CCC(CC4)N3C2=O)C(=O)NC(Cc2ccccc2)C(=O)N(C)Cc2ccccc2)c2ccccc21,3.69,3.75,3.372900000000004
COC(=O)n1cc(CC(NC(=O)CC2NC(=O)C3C4CCC(CC4)N3C2=O)C(=O)NC(Cc2ccccc2)C(=O)N(C)Cc2ccccc2)c2ccccc21,4.05,3.91,3.327300000000004
CN(Cc1ccccc1)C(=O)C(Cc1ccccc1)NC(=O)C(Cc1cn(C(=O)OCc2ccccc2)c2ccccc12)NC(=O)CC1NC(=O)C2C3CCC(CC3)N2C1=O,5.66,5.61,4.897700000000005
CN(Cc1ccccc1)C(=O)C(Cc1ccccc1)NC(=O)C(Cc1cn(C(=O)OC(C)(C)C)c2ccccc12)NC(=O)CC1NC(=O)C2C3CCC(CC3)N2C1=O,5.33,5.27,4.496000000000006
CCCCCCCC(=O)n1cc(CC(NC(=O)CC2NC(=O)C3C4CCC(CC4)N3C2=O)C(=O)NC(Cc2ccccc2)C(=O)N(C)Cc2ccccc2)c2ccccc21,7.29,6.7,5.713500000000005
COc1ccc(CNC(=O)C(=O)c2c[nH]c3ccc([N+](=O)[O-])cc23)cc1,2.17,2.09,2.583800000000001
O=C(NCc1ccc(O)cc1)C(=O)c1c[nH]c2ccc([N+](=O)[O-])cc12,2.67,1.53,2.2808
CS(=O)CCCOc1ccc2ccccc2c1,2.42,2.18,2.9872000000000014
CCCN(C)C(=O)c1cccc(Oc2ccccc2)c1,3.44,3.77,3.960900000000003
CCCCN(C)C(=O)c1cccc(Oc2ccccc2)c1,3.89,4.26,4.351000000000004
CCCCCN(C)C(=O)c1cccc(Oc2ccccc2)c1,4.43,4.75,4.741100000000004
CCCCCCN(C)C(=O)c1cccc(Oc2ccccc2)c1,5.01,5.24,5.131200000000005
CCNC(=O)c1ccsc1,1.18,1.52,1.4978
Clc1cc2c(Cl)ccc(Cl)c2c(Cl)c1Cl,6.8,6.39,6.106800000000001
CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O,3.49,1.91,2.866900000000002
CCCCCCCCCCCC(=O)CC(=O)Nc1c(OC)cc(OC)cc1OC,5.02,5.04,5.531000000000005
CCCCCCCCCCCC(=O)C(C)(C)C(=O)N(C)c1c(OC)cc(OC)cc1OC,6.67,6.86,6.191400000000007
CCN(Cc1ccc(Cl)nc1)C(=C[N+](=O)[O-])NC,-0.66,0.4,1.8519
COc1ccc(CON2C(=O)CC3(CCCC3)C2=O)cc1,2.23,2.34,2.4461000000000004
CON1C(=O)CC2(CCCC2)C1=O,1.15,0.56,0.8671
CCON1C(=O)CC2(CCCC2)C1=O,1.26,1.05,1.2572
O=C1CC2(CCCC2)C(=O)N1Oc1ccccc1,1.77,1.54,2.2997000000000005
ClCC1(C(Cl)Cl)C2CC(Cl)(Cl)C1(C(Cl)Cl)C(Cl)C2(Cl)Cl,6.64,7.9,6.794100000000001
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,1.23,1.47,2.6407800000000003
CCOc1cccc(OC(C)=O)c1,2.08,2.16,2.0106
CCc1cccc(CC)c1OC(C)=O,3.4,3.67,2.736700000000001
COC(=O)c1c(F)cccc1Cl,2.42,2.67,2.2657000000000007
COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,3.51,3.71,4.044000000000002
COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,3.49,3.96,4.153100000000003
O=c1[nH]c2cc(Cl)c(Cl)c([N+](=O)[O-])c2[nH]c1=O,0.21,1.42,1.4313999999999996
ClCC1(C(Cl)Cl)C2CC(Cl)(Cl)C1(C(Cl)Cl)CC2(Cl)Cl,5.96,7.72,6.576800000000001
CCCCOCC(C)OC(=O)COc1nc(F)c(Cl)c(N)c1Cl,4.17,3.07,3.236900000000001
NC(N)=NCCCNC(=O)C1CCCCN1C(=O)C(CC1CCCCC1)NCC(=O)O,-0.1,-1.94,0.1604000000000041
Clc1ccc(Oc2cc(Cl)ccc2Cl)c(Cl)c1,5.78,5.79,6.092500000000002
Clc1cccc(Oc2ccc(Cl)cc2Cl)c1,5.65,5.14,5.4391000000000025
Clc1ccc(Oc2c(Cl)c(Cl)cc(Cl)c2Cl)cc1Cl,6.78,7.08,7.399300000000001
CCC(C)(NC(=O)c1cc(Cl)c(C)c(Cl)c1)C(=O)CCl,3.76,4.35,4.008220000000002
Cc1nc(NCc2ccccc2)nc(C(Cl)(Cl)Cl)n1,3.86,4.14,3.618820000000002
CCCOC(=O)c1ccoc1,2.36,2.18,1.8464
CCCNC(=O)c1ccoc1,1.2,1.56,1.4194
CCNC(=O)c1ccc[nH]1,0.8,1.22,0.7644
CCCNC(=O)c1cccn1C,1.63,2.26,1.1649
CCNC(=O)c1c[nH]c2ccccc12,1.62,1.76,1.9176
CC1CCC2C(C)C(OC3OC(C(=O)O)C(O)C(O)C3O)OC3OC4(C)CCC1C32OO4,1.08,1.6,0.103200000000001
Clc1ccc(Oc2cccc(Cl)c2Cl)cc1,5.63,5.14,5.439100000000002
Clc1ccc(Oc2c(Cl)cccc2Cl)cc1,5.3,5.14,5.439100000000002
Clc1ccc(Oc2cc(Cl)cc(Cl)c2Cl)c(Cl)c1,6.54,6.43,6.745900000000002
Clc1cc(Cl)c(Oc2ccc(Cl)c(Cl)c2)c(Cl)c1,6.44,6.43,6.745900000000002
Cn1c(CC(=O)O)cnc1C(=O)c1ccc([N+](=O)[O-])cc1,0.86,1.01,1.1864000000000003
Clc1cc(Cl)c(Cl)c(Oc2ccc(Cl)c(Cl)c2)c1,6.52,6.43,6.745900000000002
Clc1ccc(Oc2c(Cl)ccc(Cl)c2Cl)cc1Cl,6.31,6.43,6.745900000000001
Clc1cc(Oc2c(Cl)ccc(Cl)c2Cl)c(Cl)c(Cl)c1Cl,6.98,7.72,8.0527
CCc1ssc(=S)c1CC,3.51,3.52,3.663890000000002
Clc1cc(Cl)cc(Oc2cc(Cl)c(Cl)cc2Cl)c1,6.66,6.43,6.745900000000002
Clc1ccc(Oc2c(Cl)cc(Cl)c(Cl)c2Cl)cc1,6.47,6.43,6.745900000000001
Clc1cc(Cl)cc(Oc2ccc(Cl)c(Cl)c2Cl)c1,6.58,6.43,6.745900000000002
Clc1cc(Cl)c(Oc2cccc(Cl)c2Cl)cc1Cl,6.22,6.43,6.745900000000002
Clc1ccc(Cl)c(Oc2ccc(Cl)c(Cl)c2Cl)c1,6.51,6.43,6.745900000000002
Clc1cccc(Oc2ccc(Cl)c(Cl)c2Cl)c1Cl,6.3,6.43,6.745900000000002
O=C1NCCC2CNC(=O)C12,-1.95,-0.98,-1.131499999999999
CCOC(=O)C1CNC(=O)CC1C(=O)OCC,-0.03,0.09,-0.1351
CC(C)OC(=O)C1(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)CCC1,2.36,2.43,2.2428
CC(C)OC(=O)C1(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)CCCCC1,2.84,3.41,3.023000000000001
CC(C)OC(=O)C1(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)CCCCCC1,3.41,3.9,3.4131000000000027
COC(=O)C1(S(=O)(=O)c2ccc(Br)cc2)CCC1,2.45,2.59,2.3185
COC(=O)C1(S(=O)(=O)c2ccc(Br)cc2)CCCC1,2.73,3.08,2.708600000000001
COC(=O)C1(S(=O)(=O)c2ccc(Br)cc2)CCCCC1,2.94,3.58,3.098700000000002
COC(=O)C1(S(=O)(=O)c2ccc(Cl)cc2)CCC1,2.28,2.35,2.2094000000000005
CC(C)OC(=O)C1(S(=O)(=O)c2ccc(Cl)cc2)CCCC1,3.16,3.75,3.3781000000000025
Cc1ccc(S(=O)(=O)C2(C(=O)OC(C)C)CCC2)cc1,2.78,3.16,2.643020000000001
CCOC(=O)C1(S(=O)(=O)c2ccc(C)cc2)CCC1,2.31,2.74,2.2545200000000003
COC(=O)C1(S(=O)(=O)c2ccccc2)CCC1,1.63,1.7,1.556
COC(=O)C1(S(=O)(=O)c2ccccc2)CCCC1,1.98,2.19,1.9461
COC(=O)C1(S(=O)(=O)c2ccccc2)CCCCC1,2.3,2.69,2.3362
COc1cccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)c1C,3.7,3.48,4.206160000000003
CCCCC(OC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)NC(CC1CCCCC1)C(O)CC(C(=O)NCCNc1noc(N)n1)C(C)C,4.5,4.65,4.456500000000005
CCCCC(NC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)NC(CC1CCCCC1)C(O)CC(C(=O)NCC[N+]1([O-])CCOCC1)C(C)C,4.07,3.51,4.297000000000008
CCCCC(OC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)NC(CC1CCCCC1)C(O)CC(C(=O)NCCNc1n[nH]c(N)n1)C(C)C,4.0,4.11,4.191600000000005
O=c1nc(Nc2ccccc2)[nH]c2c1ncn2CCCCO,1.26,1.76,1.6356999999999997
Fc1cccc(F)c1-c1nnc(-c2ccccc2Cl)nn1,3.3,2.46,3.5322000000000013
Clc1cc(Cl)c(Cl)c(Oc2ccccc2)c1,5.62,5.14,5.439100000000002
Clc1ccc(Cl)c(Oc2ccccc2)c1Cl,5.35,5.14,5.439100000000002
Clc1cc(Cl)c(Oc2ccccc2Cl)cc1Cl,5.97,5.79,6.092500000000001
Clc1ccc(Oc2cccc(Cl)c2Cl)cc1Cl,5.99,5.79,6.092500000000002
Clc1cc(Cl)c(Cl)c(Oc2cc(Cl)c(Cl)cc2Cl)c1,6.65,7.08,7.3993
CC1=NS(=O)(=O)c2ncccc2N1,-0.91,-0.8,0.6141999999999999
CC1=NS(=O)(=O)c2cnccc2N1,-0.41,-0.8,0.6141999999999999
COc1ccc(-c2nc3cc(C)ccc3[nH]2)c(OC)c1,3.78,3.71,3.5555200000000013
Cc1ccc(-c2nc3cc([N+](=O)[O-])ccc3[nH]2)c(C)c1,4.1,3.91,3.754940000000002
CCOC1OC2OC3(C)CCC4C(C)C(OC5OC(C(=O)O)C(O)C(O)C5O)CC(C1C)C24OO3,0.61,1.25,0.1182000000000026
CCOC1OC2OC3(C)CCC4C(COC5OC(C(=O)O)C(O)C(O)C5O)CCC(C1C)C24OO3,1.05,1.33,0.1198000000000024
CCOC1OC2OC3(C)CC(OC4OC(C(=O)O)C(O)C(O)C4O)C4C(C)CCC(C1C)C24OO3,1.73,1.25,0.1182000000000011
CCCCc1cssc1=S,3.7,3.47,3.8816900000000025
CCCCCc1cssc1=S,4.06,3.96,4.271790000000003
CCCc1ssc(=S)c1C,3.42,3.52,3.800010000000002
CCCc1cssc1=O,2.38,2.38,2.1223
CCc1cc(=O)ss1,1.69,1.88,1.7322
CCCc1cc(=O)ss1,2.24,2.38,2.1223
CCc1ssc(=O)c1CC,2.78,2.92,2.294600000000001
CCCc1c(C)ssc1=O,2.96,2.92,2.430720000000001
CCc1ssc(=O)c1-c1ccccc1,3.15,3.65,3.3992000000000013
CNC(=N[N+](=O)[O-])NCC1CCOC1,-0.644,-0.19,-0.6203999999999994
CC1(C(Cl)Cl)C2CC(Cl)(Cl)C1(C(Cl)Cl)CC2(Cl)Cl,5.9,7.46,6.357900000000002
ClCC1(C(Cl)Cl)C2C(Cl)CC1(C(Cl)Cl)C(Cl)C2Cl,5.19,6.05,5.661100000000002
ClCC1(C(Cl)Cl)C2CC(Cl)C1(C(Cl)Cl)CC2(Cl)Cl,5.75,6.79,6.010300000000002
ClC(Cl)C1(C(Cl)Cl)C2CC(Cl)(Cl)C1CC2(Cl)Cl,5.79,7.01,5.967800000000001
Cc1ccccc1OCC1CN=C(N)O1,1.69,1.72,1.0873199999999998
NC1=NCC(COc2ccccc2Cl)O1,1.77,1.81,1.4322999999999997
NC1=NCC(COc2ccc([N+](=O)[O-])cc2)O1,1.17,0.99,0.6870999999999999
NC1=NCC(COc2cccc([N+](=O)[O-])c2)O1,1.23,0.99,0.6870999999999999
CCOc1ccccc1OCC1CN=C(N)O1,1.24,1.23,1.1776
COc1ccccc1OCC1CN=C(N)O1,0.85,0.73,0.7875000000000001
CC(C)CN1C(=O)CC2CCC(C)C3CCC4(C)OOC23C1O4,3.66,4.28,3.090300000000002
CCCCCN1C(=O)CC2CCC(C)C3CCC4(C)OOC23C1O4,4.24,4.84,3.624500000000003
CC(C)CCN1C(=O)CC2CCC(C)C3CCC4(C)OOC23C1O4,4.16,4.77,3.480400000000002
CC1CCC2CC(=O)N(Cc3ccc(Cl)cc3)C3OC4(C)CCC1C23OO4,4.32,5.23,4.287900000000004
CC1CCC2CC(=O)N(CCCc3ccccc3)C3OC4(C)CCC1C23OO4,4.39,5.57,4.067100000000004
COC(=O)N(C(=O)N1COC2(C(=O)OC)Cc3cc(Cl)ccc3C2=N1)c1ccc(OC(F)(F)F)cc1,4.65,5.21,4.093300000000005
CCCNC(=O)c1cccs1,1.68,2.01,1.8879
CCCNC(=O)c1ccsc1,1.65,2.01,1.8879
CCCOC(=O)c1ccsc1,3.03,2.63,2.3149000000000006
Cc1c(CNc2ccc(Cl)cc2)cnc2nc(N)nc(N)c12,2.03,2.35,2.76312
Cc1ccc(C)c(NCc2cnc3nc(N)nc(N)c3c2C)c1,2.29,2.8,2.72656
CCC(C)C(NC(=O)c1cn(CC)c2nc(C)ccc2c1=O)C(=O)OC,3.15,3.69,2.0423199999999992
CCOC(=O)CNC(=O)c1cn(CC)c2nc(C)ccc2c1=O,2.07,2.37,1.0177199999999995
CCn1cc(C(=O)NC(C(=O)OC)C(C)C)c(=O)c2ccc(C)nc21,3.61,3.2,1.6522199999999994
COC(=O)N(OC)c1ccccc1COc1ccn(-c2ccc(Cl)cc2)n1,3.99,5.45,4.238900000000004
Cc1c(CNc2ccccc2)cnc2nc(N)nc(N)c12,2.02,1.71,2.10972
Cc1cc(C)cc(NCc2cnc3nc(N)nc(N)c3c2C)c1,2.11,2.8,2.72656
CC(=O)c1ccc(NCc2cnc3nc(N)nc(N)c3c2C)cc1,1.45,1.39,2.31232
CC(=O)c1cccc(NCc2cnc3nc(N)nc(N)c3c2C)c1,1.46,1.39,2.31232
Cc1ccccc1NCc1cnc2nc(N)nc(N)c2c1C,1.98,2.25,2.41814
COc1ccccc1N1CCN(CCNC(C)=O)CC1,0.5,0.8,0.9533
COc1ccccc1N1CCN(CCNC(=O)c2ccccc2)CC1,2.2,2.7,2.2472000000000003
COc1ccccc1N1CCN(CCNC(=O)c2cccs2)CC1,2.0,2.52,2.3087
COc1ccccc1N1CCN(CCNC(=O)c2ccco2)CC1,1.6,1.82,1.8402
COc1ccccc1N1CCN(CCNC(=O)c2cccnc2)CC1,1.2,1.51,1.6422
COc1ccccc1N1CCN(CCNC(=O)c2ccncn2)CC1,1.5,1.29,1.0371999999999997
COc1ccccc1N1CCN(CCNC(=S)C2CCCCC2)CC1,3.7,3.4,3.3145000000000024
COc1ccccc1N1CCN(CCNC(=N)C2CCCCC2)CC1,3.4,1.71,2.9643700000000006
COc1ccccc1N1CCN(CCCCc2ccc(F)cc2)CC1,4.8,5.22,3.979200000000003
COc1ccccc1N1CCN(CCC=Cc2ccc(F)cc2)CC1,4.7,5.0,4.059800000000004
COc1ccccc1N1CCN(CCOCc2ccc(F)cc2)CC1,3.6,3.47,3.1731000000000016
COc1ccccc1N1CCN(CCCOc2ccc(F)cc2)CC1,4.1,4.26,3.4254000000000024
O=C(NCc1ccc(F)cc1)C(=O)c1c[nH]c2ccccc12,2.88,2.39,2.8061000000000007
CC#CCOC(C)c1ccc(OC)c(OC)c1,2.4,2.6,2.8047000000000013
O=C1N=C(N2CCOCC2)CN1c1ccc(Cl)cc1,1.5,0.81,2.0107
O=C(Nc1ccccc1-c1ccc(Cl)cc1)c1cccnc1Cl,2.96,4.0,5.307700000000002
COc1cc2ncnc(Nc3cccc(I)c3)c2cc1OC,3.65,4.24,3.9952000000000014
O=C(C=Cc1ccccc1Cl)C(F)(F)F,3.5,3.1,3.4846000000000004
O=C(C=Cc1cccc(Cl)c1)C(F)(F)F,3.58,3.1,3.4846000000000004
O=C(C=Cc1ccc(Cl)cc1)C(F)(F)F,3.63,3.1,3.4846000000000004
COc1ccccc1C=CC(=O)C(F)(F)F,3.39,2.53,2.839800000000001
COc1cccc(C=CC(=O)C(F)(F)F)c1,3.05,2.53,2.839800000000001
O=C(C=Cc1cccc([N+](=O)[O-])c1)C(F)(F)F,2.66,2.27,2.7394000000000007
CNC(=N[N+](=O)[O-])NCc1cnc(Cl)s1,0.7,0.64,0.6531999999999994
CC=NN(C(=O)c1ccc(C)cc1)c1ccccc1,3.6,4.16,3.6475200000000023
CC=NN(C(=O)c1ccc(OC)cc1)c1ccccc1,3.18,3.69,3.347700000000001
CC=NN(C(=O)c1ccc([N+](=O)[O-])cc1)c1ccccc1,3.08,3.43,3.247300000000002
Cc1ccc(C(=O)N(NC(=S)Nc2ccccc2)c2ccccc2)cc1,4.08,3.9,4.543420000000003
COc1ccc(C(=O)N(NC(=S)Nc2ccccc2)c2ccccc2)cc1,3.94,3.43,4.2436000000000025
O=C(c1ccc([N+](=O)[O-])cc1)N(NC(=S)Nc1ccccc1)c1ccccc1,3.87,3.17,4.143200000000002
Cc1ccc(C(=O)N(C)NC(=S)Nc2ccccc2)cc1,3.01,2.79,2.9686200000000005
COc1ccc(C(=O)N(C)NC(=S)Nc2ccccc2)cc1,2.56,2.32,2.668800000000001
CN(NC(=S)Nc1ccccc1)C(=O)c1ccc([N+](=O)[O-])cc1,2.68,2.06,2.5684000000000005
CCOc1ccccc1NCc1cnc2nc(N)nc(N)c2c1C,2.07,2.28,2.50842
CCOC(=O)C(=Cc1ccccc1Cl)NC=O,2.41,2.65,1.9899999999999995
CCOC(=O)C(=Cc1ccoc1)NC=O,2.08,1.37,0.9295999999999998
Cc1[nH]cnc1[N+](=O)[O-],0.23,0.42,0.6263199999999999
O=C(Nc1ccc(Cl)c(Cl)c1)C(F)F,3.18,2.83,3.197
CNC(=O)Oc1cccc(Cl)c1Cl,2.48,2.2,2.7116000000000007
O=[N+]([O-])c1cc([N+](=O)[O-])c(ONCC(F)(F)F)c([N+](=O)[O-])c1,1.39,1.4,1.8569
O=C(O)C=COc1ccccc1Cl,2.69,2.25,2.3170999999999995
c1ccc(CSc2nnc[nH]2)cc1,1.45,2.09,2.0969999999999995
c1ccc(CSc2cnn[nH]2)cc1,2.65,2.75,2.0969999999999995
C=CC(CC)OC(N)=O,1.09,1.24,1.0463
CSc1ccc(C=NN=C(N)NO)cc1,0.32,0.97,1.0358999999999996
CSc1ccc(C=NN=C(N)NN)cc1,1.35,0.73,0.5203999999999998
FC(F)(F)CN(CC(F)(F)F)c1ccc(Br)cc1,4.7,4.87,4.3801000000000005
COC(=O)C=COc1ccccc1Cl,3.02,2.54,2.4055
CC(=O)Nc1ccc2nccnc2c1,1.0,0.22,1.5881999999999996
O=[N+]([O-])c1ccc(OCCn2ccnn2)cc1,1.19,1.51,1.2653
O=CC(CO)OC(C=O)n1cnc2c(O)ncnc21,-2.11,-2.33,-1.1942000000000004
CCCNC(=NC#N)NC,0.42,0.66,0.0424799999999999
CC1NCCN1CCO,-1.93,-1.63,-0.7700999999999996
CCNC(=O)CC1CCCCC1,2.28,2.56,2.0929
N#Cc1ccc(C[Se]CCC(=O)O)cc1,1.37,1.32,1.65548
CC(=O)Oc1cccc(OC(C)=O)c1C(N)=O,-0.62,-0.52,0.6361
COc1ccc(-c2ncc[nH]2)c(OC)c1,1.72,1.98,2.0939
CNC(=O)OC1OC(=O)C2C3C=CC(C3)C12,0.63,0.64,0.6635999999999997
CC(=O)NN=CCCc1ccccc1,1.8,1.86,1.7411
CC(=O)NNC(=O)c1ccccc1N(C)C,1.49,1.31,0.5335
CN(C)N=CCCc1ccccc1,2.05,2.6,2.1666
Cc1ccccc1OCCN(C)C,2.23,2.32,1.93542
COc1cccc(OCCN(C)C)c1,1.69,1.85,1.6356
CC(=O)OC1CCCC(NC(=O)N(CCF)N=O)C1,1.33,2.12,1.5232
COCCN(N=Nc1[nH]cnc1C(N)=O)C(C)(C)C,1.14,0.94,1.254199999999999
O=S(=O)(N=[N+]([O-])c1ccccc1)c1ccccc1,2.87,2.9,2.669500000000001
Cc1nonc1-c1ccccc1[N+](=O)[O-],2.21,2.3,1.95322
Cc1c(Sc2ccccc2)no[n+]1[O-],2.63,2.52,1.76762
COc1cccc(OC)c1OCCN(C)C,1.05,1.2,1.6442
Cc1oc2cc(OCC#N)ccc2c(=O)c1C,1.96,1.94,2.31222
NS(=O)(=O)NS(=O)(=O)Nc1ccccc1,0.02,-0.9,-0.8635999999999997
CC(O)COc1cccc2oc(C(=O)O)cc(=O)c12,1.32,1.21,1.2508
CC(=O)Nc1ccc2oc(C)c(C)c(=O)c2c1,1.79,1.95,2.36824
O=C(OCC(=O)N1CCCC1)c1ccccc1,1.44,1.88,1.4658
COc1cccc(Cc2cnc(N)nc2N)c1OC,1.62,0.86,1.249
NC(=O)c1nc[nH]c1N=NN(CCO)Cc1ccccc1,0.99,0.59,1.0018000000000002
O=C(Cn1ccnc1[N+](=O)[O-])N(CO)CO,-1.59,-2.8,-1.4805
CCC(=O)OCCOc1ccc(C=NO)cc1OC,1.52,2.03,1.8353
CCNc1ccc(C(=O)OCCN(C)C)cc1,2.62,2.04,1.8368
CC(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NC(C)(C)C,-0.74,-0.9,-0.6147999999999982
c1ccc2c(c1)CNc1ccccc1C2,2.9,3.29,3.2029000000000014
CC(=O)OCCOc1ccc(-c2ccncc2)cn1,1.92,1.95,2.0855
CC(=O)OCCNc1ccc(-c2ccncc2)cn1,2.0,1.68,2.1186
CCCN(CC)CC(F)(F)F,2.38,2.42,2.2806000000000006
CCCCOc1ccnc(C=CC2=CC([N+](=O)[O-])O2)n1,2.04,1.78,2.1856
Cc1cc(C)cc(NS(=O)(=O)c2ccc(N)cc2)c1,2.52,2.81,2.68644
CC(C)c1nnc(SCC(=O)c2ccccc2)n(N)c1=O,2.07,1.88,1.4505
CC(C)(C)CC(N)C(=O)O,-1.42,-1.14,0.8344999999999998
CCOC(=O)CC(=O)C=Cc1ccc(C)cc1,2.63,2.62,2.530520000000001
CCOC(=O)CC(=O)C=Cc1ccccc1C,2.66,2.62,2.530520000000001
CCOC(=O)CC(=O)C=Cc1cccc(C)c1,2.8,2.62,2.530520000000001
CCCCCCC1OC(=O)c2cc(N)ccc21,3.65,3.07,3.450700000000001
COC(=O)CCC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,0.43,0.21,0.8529
CCOC(=O)CNCCCCCSc1c2[nH]cnc2nc[n+]1[O-],0.87,0.28,1.0063999999999995
CC(=O)NC(C)C(=O)NC(CCC(=O)O)C(=O)NC(C)(C)C,-0.67,-0.41,-0.2246999999999983
COc1ccc(-c2nc3ccccc3[nH]2)c(OC)c1,2.59,3.16,3.247100000000001
CC(=O)OCCCOc1ccc(-c2ccncc2)cn1,2.48,2.44,2.4756
CC(=O)OCCNc1ccc(-c2ccncc2)c(C)n1,2.59,2.23,2.42702
CCC(=O)OCCNc1ccc(-c2ccncc2)cn1,2.47,2.18,2.5087
,0.63,2.11,
