SMILES,Kow,Kowwin,Wildman-Crippen LogP,LogP model (Meylan-Kowwin)-prediction,LogP model (MLogP)-prediction,LogP model (ALogP)-prediction,mols,carboxylic acid,amide,ester,benzene,ketone,halogen,primary amine,secondary amine,tertiary amine,aliphatic hydroxyl,unbranched alkane >4,alkyl halide,nitrile,nitro,sulfide,sulfonamide,ether,aromatic hydroxyl,aromatic nitrogen,aromatic amine,aniline,phenol,bicyclic,rings,saturated rings,aromatic rings
CC(=O)NC(C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(C)C(=O)NC(C)(C)C,1.26,1.2,1.139200000000001,2.4,0.56,1.11,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1FD10>,0,4,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,2
CC(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)NC(C)(C)C,-0.74,-1.31,-1.1100999999999963,-0.11,-0.64,-1.39,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1FD80>,1,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCNC(=S)NS(=O)(=O)c1cnccc1NC1CCCCCCC1,3.86,2.29,2.779100000000001,2.82,1.58,3.24,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1FDF0>,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,1,1
O=[N+]([O-])N=C1NCCN1Cc1ccc(Cl)nc1,0.57,0.56,0.6878999999999995,0.56,1.53,1.38,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1FE60>,0,0,0,0,0,1,0,1,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,1
CCNC(=O)c1ccccc1OCC,2.4,2.27,1.835,2.27,1.97,1.72,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1FED0>,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
CCOc1ccccc1C(=O)N(C(C)C)C(C)C,3.0,3.12,3.3443000000000023,3.8,3.04,3.03,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1FF40>,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
COc1ccc(C2Cc3c(cccc3C(F)(F)F)N(CCN(C)C)C(=O)C2C)cc1,5.6,4.65,4.584600000000004,5.37,4.15,4.75,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A20040>,0,1,0,2,0,3,0,0,2,0,0,3,0,0,0,0,1,0,0,0,1,0,1,3,0,2
COc1ccc(C2Cc3c(cccc3C(F)(F)F)N(CCN(C)C)C(=O)C2OC(C)=O)cc1,4.9,4.2,3.880200000000003,5.42,3.53,4.05,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A200B0>,0,1,1,2,0,3,0,0,2,0,0,3,0,0,0,0,2,0,0,0,1,0,1,3,0,2
CC(C(=O)O)c1ccc(-c2nccs2)c(Br)c1,3.35,3.5,3.760700000000001,3.5,2.23,3.06,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A20120>,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2
CC(C)c1csc(-c2ccc(C(C)C(=O)O)cc2)n1,4.29,4.07,4.121600000000003,4.07,2.35,3.72,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A20190>,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2
C=CCc1csc(-c2ccc(C(C)C(=O)O)cc2)n1,4.11,4.0,3.726700000000002,4.0,2.27,3.33,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A20200>,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2
CC(C(=O)O)c1ccc(-c2nc(CO)cs2)cc1,2.25,1.69,2.4905,1.69,1.03,2.14,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A20270>,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2
COCc1csc(-c2ccc(C(C)C(=O)O)cc2)n1,2.56,2.39,3.1446000000000014,2.39,1.29,2.54,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A202E0>,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,2
CCc1cnc(-c2ccc(C(C)C(=O)O)cc2)s1,3.72,3.65,3.560600000000001,3.65,2.1,3.12,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A20350>,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2
CCc1nc(-c2ccc(C(C)C(=O)O)cc2)sc1C,3.99,4.2,3.8690200000000017,4.2,2.35,3.41,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A203C0>,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2
CC(C(=O)O)c1ccc(-c2nc3c(s2)CCCC3)cc1,4.41,4.57,3.8770000000000016,4.57,2.6,3.7,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A20430>,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,2
Cc1csc(-c2ccc(C(C)C(=O)O)cc2F)n1,3.52,3.36,3.445720000000001,3.36,2.23,2.8,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A204A0>,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2
CCc1csc(-c2ccc(C(C)C(=O)O)cc2F)n1,4.16,3.85,3.6997000000000018,3.85,2.49,3.47,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A20510>,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2
CC(C)c1csc(-c2ccc(C(C)C(=O)O)cc2F)n1,4.62,4.27,4.260700000000003,4.27,2.75,3.93,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A20580>,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2
CCCCc1csc(-c2ccc(C(C)C(=O)O)cc2F)n1,5.24,4.83,4.479900000000003,4.83,2.99,4.38,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A205F0>,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2
Cc1cnc(-c2ccc(C(C)C(=O)O)cc2F)s1,3.55,3.36,3.445720000000001,3.36,2.23,2.66,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A20660>,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2
CCc1cnc(-c2ccc(C(C)C(=O)O)cc2F)s1,4.1,3.85,3.6997000000000018,3.85,2.49,3.33,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A206D0>,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2
Cc1nc(-c2ccc(C(C)C(=O)O)cc2F)sc1C,3.74,3.9,3.754140000000002,3.91,2.49,2.95,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A20740>,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2
CCc1nc(-c2ccc(C(C)C(=O)O)cc2F)sc1C,4.44,4.4,4.008120000000003,4.4,2.75,3.61,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A207B0>,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2
Cc1csc(-c2ccc(C(C)C(=O)O)cc2Cl)n1,3.65,3.8,3.960020000000002,3.8,2.37,3.26,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A20820>,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2
CCc1csc(-c2ccc(C(C)C(=O)O)cc2Cl)n1,4.28,4.29,4.214000000000002,4.29,2.62,3.93,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A20890>,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2
CC(C)c1csc(-c2ccc(C(C)C(=O)O)cc2Cl)n1,4.78,4.71,4.775000000000003,4.71,2.87,4.39,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A20900>,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2
CCCCc1csc(-c2ccc(C(C)C(=O)O)cc2Cl)n1,5.36,5.28,4.994200000000003,5.28,3.11,4.84,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A20970>,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2
Cc1cnc(-c2ccc(C(C)C(=O)O)cc2Cl)s1,3.66,3.8,3.960020000000002,3.8,2.37,3.12,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A209E0>,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2
CCc1cnc(-c2ccc(C(C)C(=O)O)cc2Cl)s1,4.39,4.29,4.214000000000002,4.29,2.62,3.79,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A20A50>,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2
Cc1nc(-c2ccc(C(C)C(=O)O)cc2Cl)sc1C,3.94,4.35,4.268440000000003,4.35,2.62,3.4,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A20AC0>,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2
CCc1nc(-c2ccc(C(C)C(=O)O)cc2Cl)sc1C,4.62,4.84,4.522420000000003,4.84,2.87,4.07,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A20B30>,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2
CCCCOCc1cc(=O)c(O)co1,0.78,0.51,1.6621,0.22,-0.37,0.28,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A20BA0>,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
CCCOCc1cc(=O)c(O)co1,0.3,0.02,1.272,-0.27,-0.67,-0.18,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A20C10>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
O=c1[nH]c(=O)n(C2OC(CO)CC2F)cc1Cl,-0.28,-0.76,-0.1921000000000003,-1.31,0.25,-0.57,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A20C80>,0,0,0,0,0,2,0,1,1,1,0,1,0,0,0,0,1,0,2,1,0,0,0,2,1,1
CC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(N)=O,2.3,2.73,1.6740999999999997,2.56,2.23,2.79,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A20CF0>,0,4,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
CN(C)C=Nc1ccn(C2CC(F)C(CO)O2)c(=O)n1,-0.64,-0.82,0.0825999999999997,-0.16,0.77,-0.18,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A20D60>,0,0,0,0,0,1,0,0,4,1,0,1,0,0,0,0,1,0,2,0,0,0,0,2,1,1
O=c1nc(N=CN2CCOCC2)ccn1C1CC(O)C(CO)O1,-1.54,-1.14,-1.1239999999999988,-0.48,-0.32,-1.43,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A20DD0>,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,2,0,2,0,0,0,0,3,2,1
O=c1nc(N=CN2CCCC2)ccn1C1CC(O)C(CO)O1,-1.02,0.12,-0.3604000000000007,0.78,0.42,-0.66,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A20E40>,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,1,0,2,0,0,0,0,3,2,1
CCN(C=Nc1ccn(C2CC(O)C(CO)O2)c(=O)n1)CC,-0.59,0.23,-0.1143999999999998,0.89,0.42,-0.42,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A20EB0>,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,1,0,2,0,0,0,0,2,1,1
CC(C)N(C=Nc1ccn(C2CC(O)C(CO)O2)c(=O)n1)C(C)C,0.17,1.07,0.6625999999999999,1.72,0.93,0.33,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A20F20>,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,1,0,2,0,0,0,0,2,1,1
C#CCOc1cc(OC(=O)N2CCC(F)(F)CC2)c(Cl)cc1Cl,3.57,4.04,4.235300000000003,5.27,4.24,5.13,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A20F90>,0,1,0,1,0,4,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,1,1
O=C(Nc1ccccc1)NC1CC(C(=O)O)Nc2cc(Cl)cc(Cl)c21,3.28,3.29,4.125000000000002,3.29,3.21,3.31,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A21000>,1,2,0,2,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,2
CC(C)OC(=O)CSc1ccc([N+](=O)[O-])cc1,2.79,2.86,2.6385000000000005,2.81,2.79,2.91,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A21070>,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1
COC(=O)CSc1ccc([N+](=O)[O-])cc1Cl,2.26,2.6,2.513300000000001,2.54,2.77,2.85,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A210E0>,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1
CC(C)OC(=O)CSc1ccc([N+](=O)[O-])cc1Cl,3.2,3.51,3.291900000000002,3.45,3.34,3.58,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A21150>,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1
CC(C)OC(=O)CSc1ccccc1[N+](=O)[O-],2.76,2.86,2.6385000000000005,2.81,2.79,2.91,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A211C0>,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1
COC(=O)CSc1ccc(Cl)cc1[N+](=O)[O-],2.24,2.6,2.513300000000001,2.54,2.77,2.85,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A21230>,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1
CC(C)OC(=O)CS(=O)c1ccc([N+](=O)[O-])cc1,1.64,2.05,1.654,0.7,1.94,1.8,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A212A0>,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
COC(=O)CS(=O)c1ccc([N+](=O)[O-])cc1Cl,1.35,1.78,1.5288000000000002,0.43,1.92,1.74,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A21310>,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
CC(C)OC(=O)CS(=O)c1ccc([N+](=O)[O-])cc1Cl,2.01,2.69,2.3074000000000003,1.34,2.49,2.47,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A21380>,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
COC(=O)CS(=O)c1ccccc1[N+](=O)[O-],0.74,1.14,0.8754,-0.21,1.35,1.07,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A213F0>,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
CC(C)OC(=O)CS(=O)c1ccccc1[N+](=O)[O-],1.59,2.05,1.654,0.7,1.94,1.8,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A21460>,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
COC(=O)CS(=O)c1ccc(Cl)cc1[N+](=O)[O-],1.29,1.78,1.5287999999999995,0.43,1.92,1.74,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A214D0>,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
CC(C)OC(=O)CS(=O)c1ccc(Cl)cc1[N+](=O)[O-],2.22,2.69,2.3074000000000003,1.34,2.49,2.47,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A21540>,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
COC(=O)CS(=O)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],0.63,0.96,0.7835999999999999,-0.39,1.38,0.97,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A215B0>,0,0,1,1,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,1
CC(C)OC(=O)CS(=O)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],1.61,1.86,1.5621999999999998,0.51,1.98,1.7,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A21620>,0,0,1,1,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,1
CC(C)OC(=O)CS(=O)(=O)c1ccc([N+](=O)[O-])cc1,1.8,1.18,1.3201,0.83,1.51,1.9,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A21690>,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
COC(=O)CS(=O)(=O)c1ccc([N+](=O)[O-])cc1Cl,1.45,0.92,1.1949000000000003,0.57,1.48,1.84,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A21700>,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
CC(C)OC(=O)CS(=O)(=O)c1ccc([N+](=O)[O-])cc1Cl,2.4,1.82,1.9735000000000005,1.47,2.06,2.56,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A21770>,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
CC(C)OC(=O)CS(=O)(=O)c1ccccc1[N+](=O)[O-],1.72,1.18,1.3201,0.83,1.51,1.9,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A217E0>,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
CC(C)OC(=O)CS(=O)(=O)c1ccc(Cl)cc1[N+](=O)[O-],2.45,1.82,1.9735000000000005,1.47,2.06,2.56,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A21850>,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
CC(C)OC(=O)CSc1ccc(Cl)cc1[N+](=O)[O-],3.0,3.51,3.291900000000002,3.45,3.34,3.58,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A218C0>,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1
CC(C)OC(=O)CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],2.81,2.68,2.5467000000000004,2.63,2.8,2.81,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A21930>,0,0,1,1,0,0,0,0,2,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,1
CCCCC(C)CC(O)C=CC1C(O)CC2CC(CCOCC(=O)OC)CC21,4.5,4.78,3.722800000000003,5.12,2.96,4.12,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A219A0>,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,1,2,2,0
COc1cc(OC)n2nc(S(=O)(=O)Nc3c(Cl)ccc(C)c3Cl)nc2n1,3.08,3.46,2.55752,1.12,2.41,1.98,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A21A10>,0,0,0,1,0,2,0,1,4,0,0,0,0,0,0,1,2,0,4,0,1,0,1,3,0,3
CC1CCC2CC(=O)N(C)C3OC4(C)CCC1C23OO4,2.76,2.88,2.0641,2.12,2.44,2.24,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A21A80>,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,5,0
CCCN1C(=O)CC2CCC(C)C3CCC4(C)OOC23C1O4,3.4,3.86,2.8443000000000014,3.1,2.93,3.11,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A21AF0>,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,5,0
CC1CCC2CC(=O)N(CC(=O)O)C3OC4(C)CCC1C23OO4,1.75,2.55,1.5189,1.79,1.86,1.91,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A21B60>,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,5,0
NC(=O)COc1ccc(OCCNCC(O)COc2ccccc2)cc1,1.1,0.82,0.959,0.33,0.9,1.59,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A21BD0>,0,1,0,2,0,0,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,2
CCCNC(=O)COc1ccc(OCCNCC(O)COc2ccccc2)cc1,2.4,2.27,1.9999,1.78,1.57,2.67,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A21C40>,0,1,0,2,0,0,0,2,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,2
CC(C)NC(=O)COc1ccc(OCCNCC(O)COc2ccccc2)cc1,2.4,2.19,1.9983,1.71,1.57,2.52,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A21CB0>,0,1,0,2,0,0,0,2,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,2
O=C(COc1ccc(OCCNCC(O)COc2ccccc2)cc1)NCCCO,0.5,1.21,0.9722999999999996,0.72,0.82,1.32,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A21D20>,0,1,0,2,0,0,0,2,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,2
O=C(COc1ccc(OCCNCC(O)COc2ccccc2)cc1)NCc1ccccc1,3.2,2.99,2.7901000000000007,2.51,2.18,3.38,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A21D90>,0,1,0,3,0,0,0,2,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3
O=C(COc1ccc(OCCNCC(O)COc2ccccc2)cc1)N1CCCCC1,2.6,2.37,2.486200000000001,2.37,1.6,2.92,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A21E00>,0,1,0,2,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,3,1,2
O=C(COc1ccc(OCCNCC(O)COc2ccccc2)cc1)N1CCc2ccccc2C1,3.6,3.15,3.058600000000001,2.93,2.58,3.66,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A21E70>,0,1,0,3,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,1,4,0,3
CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,2.75,2.47,1.610899999999999,0.28,0.97,2.76,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A21EE0>,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,1,1,0,4,1,0,0,1,4,1,3
CN1CC=C(c2ccncc2)CC1,1.25,1.46,1.8005,1.92,1.47,1.26,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A21F50>,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1
CC(=O)Nc1nonc1N,-0.23,-0.47,-0.3898000000000003,-0.49,-0.65,-0.95,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A21FC0>,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,1
Nc1nonc1NC(=O)c1ccccc1,1.41,1.43,0.9041,1.41,1.15,0.72,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A22030>,0,1,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,2
CCNc1nonc1N,0.51,0.54,0.0835999999999994,0.53,-0.18,0.13,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A220A0>,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,1
CCN(C=Nc1ccn(C2CCC(CO)O2)c(=O)n1)CC,-0.06,0.3,0.9147999999999998,0.95,1.17,0.22,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A22110>,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,2,0,0,0,0,2,1,1
CCCN(C=Nc1ccn(C2CCC(CO)O2)c(=O)n1)CCC,0.95,1.28,1.6949999999999998,1.94,1.68,1.26,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A22180>,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,2,0,0,0,0,2,1,1
O=c1nc(N=CN2CCCCC2)ccn1C1CCC(CO)O1,0.06,0.68,1.0589,1.33,1.43,0.44,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A221F0>,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,2,0,0,0,0,3,2,1
O=c1nc(N=CN2CCOCC2)ccn1C1CCC(CO)O1,-0.97,-1.07,-0.0948000000000002,-0.41,0.42,-0.79,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A22260>,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,2,0,2,0,0,0,0,3,2,1
O=c1nc(N=CN2CCCC2)ccn1C1CCC(CO)O1,-0.47,0.18,0.6687999999999996,0.84,1.17,-0.02,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A222D0>,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,2,0,0,0,0,3,2,1
CCN(C=Nc1ccn(C2CC(F)C(CO)O2)c(=O)n1)CC,0.23,0.16,0.8628,0.82,1.3,0.52,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A22340>,0,0,0,0,0,1,0,0,4,1,0,1,0,0,0,0,1,0,2,0,0,0,0,2,1,1
CCCN(C=Nc1ccn(C2CC(F)C(CO)O2)c(=O)n1)CCC,1.35,1.15,1.6429999999999998,1.8,1.8,1.57,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A223B0>,0,0,0,0,0,1,0,0,4,1,0,1,0,0,0,0,1,0,2,0,0,0,0,2,1,1
CC(C)N(C=Nc1ccn(C2CC(F)C(CO)O2)c(=O)n1)C(C)C,1.14,1.0,1.6397999999999997,1.66,1.8,1.27,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A22420>,0,0,0,0,0,1,0,0,4,1,0,1,0,0,0,0,1,0,2,0,0,0,0,2,1,1
O=c1nc(N=CN2CCCCC2)ccn1C1CC(F)C(CO)O1,0.36,0.54,1.0069,1.2,1.55,0.74,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A22490>,0,0,0,0,0,1,0,0,4,1,0,1,0,0,0,0,1,0,2,0,0,0,0,3,2,1
