SMILES,Kow,Kowwin,Wildman-Crippen LogP
CN(CC=C)N=Nc1ccccc1C(=O)N,2.91,1.99,1.902
C1C2CC3CC1CC(C2)(C3)n4ncnn4,2.95,2.03,1.5983999999999998
CCOC(=O)c1ccc(N=NN(C)C)cc1,3.66,2.73,2.4236000000000004
CCN1C(=O)C(=O)c2cc(OC)c(OC)cc2C1=O,1.31,0.38,0.8888
Nc1ccc2C(=O)N(O)C(=O)c2c1,0.16,-0.78,0.2540000000000001
CCN(C)N=Nc1ccccc1C(=O)N,2.59,1.64,1.7359
Cc1ccc(ON=CNc2cc(Cl)c(OCC#C)c(Cl)c2)cc1,4.8,4.88,4.748020000000003
CCCOC(=O)C(=C1SC=CS1)C(=O)OC,2.72,1.74,2.2754000000000003
NC(=O)c1cc(nnc1NCCN2CCOCC2)c3ccccc3,1.86,0.87,0.9865999999999999
CCC(C)ON=CNc1cc(Cl)c(OCC#C)c(Cl)c1,4.2,4.35,4.175700000000003
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)NCCO,1.51,0.5,1.4428
Clc1cc(NC=NOCC=C)cc(Cl)c1OCC#C,3.7,3.8,3.563200000000002
CC1OC(CC(O)C1O)OC2C(C)OC(CC2O)OC3C(C)OC(CC3OC(=O)C)OC4CCC5(C)C(CCC6C5CC(O)C7(C)C(CCC67O)C8=CC(=O)OC8)C4,1.71,0.65,2.7889000000000026
OCCNC(=O)CCn1cnc(n1)N(=O)=O,-1.32,-2.41,-1.3150999999999995
Clc1cc(NC=NOc2ccccc2)cc(Cl)c1OCC#C,4.4,4.33,4.439600000000002
ON=CNc1cc(Cl)c(OCC#C)c(Cl)c1,2.8,2.77,2.8348000000000004
CCCCON=CNc1cc(Cl)c(OCC#C)c(Cl)c1,4.4,4.42,4.1773000000000025
COC1CC(OC2CCC3(C=O)C4CCC5(C)C(CCC5(O)C4CCC3(O)C2)C6=CC(=O)OC6)OCC1O,0.64,-0.5,2.0448
COC1(NC(=O)CSC(F)F)C2SCC(=C(N2C1=O)C(=O)OCOC(=O)C(C)(C)C)CSc3nnnn3C,2.31,1.17,0.9760999999999991
CN(C)N=Nc1ccc(cc1)S(=O)(=O)CCO,1.15,0.0,1.0129000000000001
CN1CC(O)N(C1=O)c2nnc(s2)C(C)(C)C,1.49,0.34,1.0257999999999998
CCOC(=O)C(=C1SC=CS1)C(=O)OCC,2.9,1.74,2.2754000000000003
ClCCON=CNc1cc(Cl)c(OCC#C)c(Cl)c1,3.7,3.69,3.6160000000000023
CC1NC(=O)C(CC(=O)NC(Cc2cn(C(=O)OCc3ccccc3)c4ccccc24)C(=O)NC(Cc5ccccc5)C(=O)N(C)Cc6ccccc6)NC1=O,5.66,4.5,3.6327999999999996
NC(=O)Cc1cccc2cccnc12,1.87,0.7,1.2626
BrC1=C(N2CC2)C(=O)C(=C(N3CC3)C1=O)Br,2.03,0.86,0.9823999999999998
CN(C)Cc1ccc(o1)c2cccc(Nc3nccc3N(=O)=O)c2,3.1,1.93,
COCC(O)Cn1cc(nn1)N(=O)=O,-0.36,-1.54,-0.8064000000000002
CC(=O)NC(CCCN)C(=O)NC(Cc1ccccc1)C(=O)N,0.41,-0.77,-0.5571999999999964
CC(C)ON=CNc1cc(Cl)c(OCC#C)c(Cl)c1,3.9,3.86,3.7856000000000023
CCCON=CNc1cc(Cl)c(OCC#C)c(Cl)c1,4.0,3.93,3.787200000000002
FC(F)(F)C(=O)c1cnc2ccccc12,3.44,2.15,
Clc1cc(NC=NOCC#C)cc(Cl)c1OCC#C,3.3,3.16,3.0104000000000015
CCON=CNc1cc(Cl)c(OCC#C)c(Cl)c1,3.6,3.44,3.397100000000002
CCC(C)OC(=O)C(=C1SC=CS1)C(=O)OC(C)CC,4.89,3.56,3.832600000000002
CC1OC(CC(O)C1O)OC2C(C)OC(CC2OC(=O)C)OC3C(C)OC(CC3O)OC4CCC5(C)C(CCC6C5CC(O)C7(C)C(CCC67O)C8=CC(=O)OC8)C4,2.0,0.65,2.7889000000000026
NC(=O)c1ccccc1N=NN2CCC2,2.91,1.53,1.4899000000000002
CCOCCN(CCOCC)CC(O)c1cc(nc2ccccc12)c3ccc(Cl)c(Cl)c3,5.76,4.34,5.617000000000007
c1ccc(cc1)c2nnnn2,1.65,0.18,
CON=CNc1cc(Cl)c(OCC#C)c(Cl)c1,3.3,2.95,3.0070000000000014
CCOC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CCCCSc1ncnc2ncnc12,-0.23,-1.77,
CN(C)N=Nc1ccccc1C(=O)NCC(=O)N,1.18,-0.38,0.46200000000000013
CNc1nc(Cl)c(SC)c(n1)N2CCN(C)CC2,2.99,1.43,1.6453999999999998
CC(C)NCC(COc1cccc2ccccc12)OS(=O)(=O)O,1.16,0.25,2.4046
CCOCCON=CNc1cc(Cl)c(OCC#C)c(Cl)c1,3.7,3.17,3.413700000000002
CSCON=CNc1cc(Cl)c(OCC#C)c(Cl)c1,3.6,3.04,3.697700000000002
CCOC(=O)CON=CNc1cc(Cl)c(OCC#C)c(Cl)c1,3.6,2.98,2.9403000000000006
CCOCON=CNc1cc(Cl)c(OCC#C)c(Cl)c1,3.5,2.68,3.3712000000000018
COCCCNC(=S)Cn1cnc(n1)N(=O)=O,0.63,0.13,0.13979999999999976
CN1C(=O)NC(=O)C(=O)C1=O,-1.01,-0.83,-1.7363000000000002
COCCNC(=S)Cn1cnc(n1)N(=O)=O,0.25,-0.37,-0.25030000000000063
COCON=CNc1cc(Cl)c(OCC#C)c(Cl)c1,3.2,2.18,2.9811000000000005
OC(=O)c1ccccc1N2C(=O)CCC2=O,1.55,-0.63,1.0382
Clc1cc(NC=NOCC#N)cc(Cl)c1OCC#C,3.0,1.97,2.900780000000001
CCN1C(=O)NC(=O)C(=O)C1=O,-0.32,-0.34,-1.3462000000000005
CN1C(=O)N(C)C(=O)C(=O)C1=O,-0.6,-0.62,-1.3941000000000001
CCCN1C(=O)NC(=O)C(=O)C1=O,0.28,0.15,-0.9561
O=C1NC(=O)C(=O)C(=O)N1Cc2ccccc2,1.02,0.88,-0.1659000000000006
CCCCN1C(=O)NC(=O)C(=O)C1=O,0.81,0.64,-0.5660000000000003
CC(C)CN1C(=O)NC(=O)C(=O)C1=O,0.76,0.57,-0.7101
CC1OC(CC(O)C1OC=O)OC2C(C)OC(CC2OC=O)OC3C(C)OC(CC3OC=O)OC4CCC5(C)C(CCC6C5CCC7(C)C(C(CC67OC=O)OC=O)C8=CC(=O)OC8)C4,3.16,0.68,3.121600000000007
FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(N2C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)F)C(F)(F)C1(F)F,7.1,7.24,6.884700000000003
COC1=CC2CCC(NC(=O)C)C3=CC(=O)C(OC)=CC=C3C2C(=C1O)OC,0.47,-0.49,2.6861000000000006
CCCCCC(=O)OCCOCn1cnc2C(=O)NC(N)=Nc12,0.93,1.27,0.7994000000000001
OCC1=CC(C(O)C1O)N2C=CC(=O)NC2=O,-2.19,-2.68,-2.2682
CCCN(CCC)C=NC1=NC(=O)N(C2CC(O)C(CO)O2)C=C1,0.4,1.21,0.6657999999999995
O1C(COC(=O)C(C)CCC)CCC1n2c3N=CNC(=O)c3nc2,1.0,1.79,1.7766
OCCSCC(O)Cn1cnc2C(=O)NC(Nc3ccccc3)=Nc12,0.83,0.72,0.9495999999999998
CC(C)(C)C(=O)OCCOCn1cnc2C(=O)NC(N)=Nc12,0.3,0.67,0.2652000000000007
CCCN(CCC)C=NC1=NC(=O)N(C2OC(CO)C(O)C2O)C=C1,0.24,0.55,-0.3633999999999997
OCCn1cnc2C(=O)NC(Nc3ccccc3)=Nc12,0.83,0.78,0.8555
Oc1ccc2C=CC(=O)Oc2c1,1.58,1.03,1.4985999999999997
OCC1OC(CC1O)n2cnc3C(=O)NC(Nc4ccccc4)=Nc23,0.4,1.22,0.5038999999999997
COc1ccc2C(C)=CC(=O)n3c(C)cc1c23,2.84,3.45,2.5159400000000005
CCCOc1ccc2C=CC(=O)Oc2c1,2.86,2.58,2.5818000000000003
COc1ccc2C=CC(=O)Oc2c1,1.74,1.59,1.8016
CCCCCOc1ccc2C=CC(=O)Oc2c1,3.92,3.56,3.362000000000002
NC1=NC(=O)N(C=C1I)C2CCC(CO)O2,-0.31,-0.91,0.09999999999999992
CC1=CC(=O)Oc2cc(OC3OC(CO)C(O)C(O)C3O)ccc12,-0.66,-0.43,-0.7198800000000007
COc1cc2CCC(NC(=O)C(F)(F)F)C3=CC(=O)C(OC)=CC=C3c2c(OC)c1OC,1.72,2.91,3.4140000000000024
COc1c(O)cc2CCC(NC(=O)C)C3=CC(=O)C(SC)=CC=C3c2c1OC,1.43,1.91,3.281900000000002
COc1cc(C)c2CCC(NC(=O)c3ccc(cc3)N(=O)=O)C4=CC(=O)C(OC)=CC=C4c2c1OC,2.96,4.25,4.373520000000004
CCN(CC)C=NC1=NC(=O)N(C2OC(CO)C(O)C2O)C=C1,-0.76,-0.44,-1.1435999999999984
CC(C)N(C=NC1=NC(=O)N(C2OC(CO)C(O)C2O)C=C1)C(C)C,0.01,0.4,-0.3665999999999996
CN(C)C=NC1=NC(=O)N(C2OC(CO)C(O)C2O)C=C1,-1.68,-1.42,-1.9237999999999975
CCCc1ccc(OCC(C)O)c2C(=O)C=C(Oc12)C(=O)O,3.0,2.74,2.2032999999999996
OC(=O)CCC1=CC(=O)c2cc3CCCCc3cc2O1,2.85,4.0,2.689000000000001
NC1=Nc2n(cnc2C(=O)N1)C3OC(CO)CC3F,-1.18,-1.11,-0.6803000000000003
CC1=CN(C2CC(N=N#N)C(COC(=O)CNC(=O)C3(CC4CC5CC(C4)C3)C5)O2)C(=O)NC1=O,2.1,3.27,1.6872199999999993
CC1=CN(C2CC(N=N#N)C(COC(=O)CCCNC(=O)C3(CC4CC5CC(C4)C3)C5)O2)C(=O)NC1=O,2.47,3.75,2.4674200000000006
CC1=CN(C2CC(N=N#N)C(COC(=O)CCNC(=O)C3(CC4CC5CC(C4)C3)C5)O2)C(=O)NC1=O,2.14,3.26,2.07732
OCC(O)Cn1cnc2C(=O)NC(Nc3ccccc3)=Nc12,0.4,0.14,0.2163999999999991
COCCn1cnc2C(=O)NC(Nc3ccccc3)=Nc12,1.2,1.48,1.5095999999999998
C=CCn1cnc2C(=O)NC(Nc3ccccc3)=Nc12,1.75,2.6,2.0491999999999995
CC1=C(O)C(=O)C=CN1c2ccccc2,1.12,1.0,1.8515199999999998
Cc1ccc(cc1)N2C=CC(=O)C(O)=C2C,1.72,1.55,2.1599399999999997
COc1ccc(cc1)N2C=CC(=O)C(O)=C2C,1.27,1.08,1.86012
CC1=C(O)C(=O)C=CN1c2ccc(cc2)N(=O)=O,0.76,0.82,1.7597199999999997
Cc1ccccc1C(=O)OCC2CCC(O2)n3cnc4C(=O)NC=Nc34,1.02,1.9,1.9626199999999998
OCCN1(=O)CCN(CC1)C(=O)CN2C(=O)Sc3ccc(Cl)cc23,0.05,0.05,0.8654999999999997
OC(=O)CN1(=O)CCN(CC1)C(=O)CN2C(=O)Sc3ccc(Cl)cc23,0.21,0.28,0.9578000000000004
OS(=O)(=O)OCCN1CCN(CC1)C(=O)CN2C(=O)Sc3ccc(Cl)cc23,-1.47,-1.53,0.6800000000000008
OC(=O)CC1=NN(Cc2nc3cc(Br)ccc3s2)C(=O)c4ccccc14,3.35,4.41,3.4441000000000015
O=C1NN=C(SCc2ccccc2)N1,1.47,1.41,1.3902999999999999
O=C1NC(Nc2ccccc2)=Nc3ncnc13,1.35,1.21,
O=C1N=N(=O)C=CN1Cc2ccccc2,0.19,1.29,-0.07500000000000062
O=C1C=CC=CC=C1,0.26,1.26,1.0468
O=C1C=CNC=C1,-1.3,-1.0,0.37490000000000007
CC1=C(O)C(=O)C=CN1CCC(=O)NCCC,-0.4,-0.4,0.7786199999999996
CC1=C(O)C(=O)C=CN1CCC(=O)NC(C)C,-0.47,-0.48,0.7770199999999994
CC1=C(O)C(=O)C=CN1CCC(=O)N(C)CC,-0.69,-0.68,0.7307199999999996
CC1=C(O)C(=O)C=CN1,-0.49,-1.34,0.3889199999999998
CCCCn1ccc(=O)c(O)c1CC,1.22,1.62,1.9163999999999999
CCC1=C(O)C(=O)C=CN1CCCCCC,2.28,2.6,2.696600000000001
CC1=C(O)C(=O)C=CN1C(C)COC,-0.26,-0.2,1.0697199999999998
CC1=C(O)C(=O)C=CN1CCN,-1.55,-1.33,-0.17898000000000025
CCC1=C(O)C(=O)C=CN1CCCOCC,0.72,0.85,1.5429
CNC(=O)CCN1C=CC(=O)C(O)=C1C,-1.1,-1.39,-0.0015800000000000813
CC1=C(O)C(=O)C=CN1CCC(=O)N(C)C,-1.16,-1.17,0.3406199999999997
CC1=C(O)C(=O)C=CN1CCC(=O)N(CC)CC,-0.36,-0.19,1.12082
CC1=C(O)C(=O)C=CN1CCC(=O)NCC,-0.82,-0.89,0.3885199999999998
CC1=C(O)C(=O)C=CN1CCC(=O)NCCCC,-0.1,0.09,1.1687199999999998
N1C=CC(=O)C(O)=C1CC,0.05,-0.85,0.6428999999999999
O=C(Nc1nc2c(n1)ccc(c2)S(=O)CCC)OC,1.27,0.97,
N1=CNC=C1CCSC2=NC=C(c3ccccc3)N2,2.62,3.23,3.1346000000000007
N1=CNC=C1CCSC2=NC=C(c3ccc(Cl)cc3)N2,3.66,3.87,3.788000000000002
N1=CNC=C1CCSC2=NC=C(c3ccc(N(=O)=O)cc3)N2,2.75,3.05,3.0428000000000006
N1=CNC=C1CCSC2=NC=C(c3ccc(OCCCC)cc3)N2,4.11,4.78,4.313500000000003
N1=CNC=C1CCSC2=NC=C(c3ccc(CCC)cc3)N2,4.09,4.76,4.087100000000002
N1=CNC=C1CCSC2=NC=C(c3ccc(OS(=O)(=O)c4ccccc4)cc3)N2,3.72,4.16,3.902300000000002
N1=CNC=C1CCSC2=NC=C(c3ccc(C(=O)N)cc3)N2,1.4,1.97,2.2334999999999994
N1=CNC=C1CCSC2=NC=C(c3cc(Br)ccc3)N2,3.76,4.12,3.8971000000000027
N1=CNC=C1CCSC2=NC=C(c3cc(N(=O)=O)ccc3)N2,2.43,3.05,3.0428000000000006
N1=CNC=C1CCSC2=NC=C(c3cc(CCC)ccc3)N2,3.7,4.76,4.087100000000002
N1=CNC=C1CCSC2=NC=C(c3cc(C(=O)N)ccc3)N2,1.61,1.97,2.2335
OCc1cnc(C)c(O)c1C=NNC(=O)c2ccccc2,2.23,1.46,1.35182
OCc1cnc(C)c(O)c1C=NNC(=O)c2ccc(O)cc2,1.89,0.98,1.0574199999999998
OCc1cnc(C)c(O)c1C=NNC(=O)c2ccc(C)cc2,2.54,2.01,1.66024
OCc1cnc(C)c(O)c1C=NNC(=O)c2ccc(N(=O)=O)cc2,1.55,1.28,1.26002
OCc1cnc(C)c(O)c1C=NNC(=O)c2ccc(N)cc2,1.19,0.55,0.9340200000000001
OCc1cnc(C)c(O)c1C=NNC(=O)c2ccc(C(C)(C)C)cc2,3.73,3.37,2.6493200000000012
OCc1cnc(C)c(O)c1C=NNC(=O)c2ccc(OC)cc2,2.47,1.54,1.36042
OCc1cnc(C)c(O)c1C=NNC(=O)c2cc(Cl)ccc2,2.96,2.11,2.00522
OCc1cnc(C)c(O)c1C=NNC(=O)c2cc(F)ccc2,2.42,1.66,1.4909199999999998
OCc1cnc(C)c(O)c1C=NNC(=O)c2cc(Br)ccc2,3.07,2.35,2.1143199999999998
OCc1cnc(C)c(O)c1C=NNC(=O)c2ccncc2,1.14,0.27,0.7468199999999999
OCc1cnc(C)c(O)c1C=NNC(=O)C,0.65,-0.44,0.05792000000000003
OCc1cnc(C)c(O)c1C=NNC(=O)C2=CC=CO2,1.39,0.58,0.94482
OCc1cnc(C)c(O)c1C=NNC(=O)C2=CC=CS2,2.11,1.28,1.41332
c1cccc(O)c1C=NNC(=O)c2ccccc2,3.01,3.02,2.1561000000000003
c1cccc(O)c1C=NNC(=O)c2ccc(O)cc2,2.56,2.54,1.8616999999999997
c1cccc(O)c1C=NNC(=O)c2ccc(C)cc2,3.39,3.57,2.4645200000000003
c1cccc(O)c1C=NNC(=O)c2ccc(N(=O)=O)cc2,3.03,2.84,2.0643
c1cccc(O)c1C=NNC(=O)c2ccc(N)cc2,2.16,2.1,1.7382999999999997
c1cccc(O)c1C=NNC(=O)c2ccc(C(C)(C)C)cc2,4.73,4.93,3.4536000000000024
c1cccc(O)c1C=NNC(=O)c2ccc(OC)cc2,3.34,3.1,2.1647
c1cccc(O)c1C=NNC(=O)c2cc(Cl)ccc2,3.83,3.67,2.8095000000000008
c1cccc(O)c1C=NNC(=O)c2cc(F)ccc2,3.41,3.22,2.2952000000000004
c1cccc(O)c1C=NNC(=O)c2cc(Br)ccc2,3.91,3.91,2.9186000000000005
c1cccc(O)c1C=NNC(=O)c2ccncc2,2.16,1.83,1.5511
c1cccc(O)c1C=NNC(=O)C,1.71,1.12,0.8621999999999999
c1cccc(O)c1C=NNC(=O)C2=CC=CO2,2.67,2.14,1.7490999999999999
c1cccc(O)c1C=NNC(=O)C2=CC=CS2,3.03,2.84,2.2176
c1ccc2ccc(O)c(C=NNC(=O)c3ccc(O)cc3)c2c1,3.95,3.72,3.014900000000001
c1ccc2ccc(O)c(C=NNC(=O)c3ccc(N(=O)=O)cc3)c2c1,3.58,4.01,3.217500000000001
c1ccc2ccc(O)c(C=NNC(=O)c3ccc(N)cc3)c2c1,3.04,3.28,2.8915000000000006
c1ccc2ccc(O)c(C=NNC(=O)c3ccc(OC)cc3)c2c1,4.06,4.28,3.3179000000000016
c1ccc2ccc(O)c(C=NNC(=O)c3cc(F)ccc3)c2c1,4.06,4.4,3.4484000000000012
c1ccc2ccc(O)c(C=NNC(=O)C)c2c1,2.91,2.3,2.0153999999999996
c1ccc2ccc(O)c(C=NNC(=O)C3=CC=CO3)c2c1,3.41,3.32,2.9023000000000003
c1cccc(O)c1C=NNc2ncccc2,3.24,2.53,2.2332
OCc1cnc(C)c(O)c1C=NNc2ncccc2,2.46,0.97,1.4289199999999997
O=Cc1cc(O)cc(Br)c1,2.5,2.12,1.9671999999999998
c1cc(C=O)ccc1OCC(=O)OC(C)C,1.88,2.24,1.8295
CC(=O)OCN1C(=O)C(c2ccccc2)(c3ccccc3)NC1=O,2.23,2.46,2.0025999999999997
CCC(=O)OCN1C(=O)C(c2ccccc2)(c3ccccc3)NC1=O,2.8,2.95,2.3926999999999996
CCCC(=O)OCN1C(=O)C(c2ccccc2)(c3ccccc3)NC1=O,3.34,3.44,2.782800000000001
CCCCC(=O)OCN1C(=O)C(c2ccccc2)(c3ccccc3)NC1=O,3.9,3.94,3.172900000000001
S1N=C2SC(S(=O)(=O)N)=NN2C1=Nc3ccccc3,2.57,2.59,0.7321000000000002
S1N=C2SC(S(=O)(=O)N)=NN2C1=Nc3cc(Cl)ccc3,3.5,3.23,1.3855
S1N=C2SC(S(=O)(=O)N)=NN2C1=Nc3ccc(Cl)cc3,3.63,3.23,1.3855000000000002
S1N=C2SC(S(=O)(=O)N)=NN2C1=Nc3cc(OC)ccc3,2.66,2.67,0.7407000000000001
S1N=C2SC(S(=O)(=O)N)=NN2C1=Nc3ccc(OC)cc3,2.93,2.67,0.7407000000000001
S1N=C2SC(S(=O)(=O)N)=NN2C1=Nc3ccc(O)cc3,1.89,2.11,0.43770000000000014
S1N=C2SC(S(=O)(=O)N)=NN2C1=Nc3cc(F)ccc3,3.06,2.79,0.8712000000000002
S1N=C2SC(S(=O)(=O)N)=NN2C1=Nc3ccc(F)cc3,2.81,2.79,0.8712000000000002
S1N=C2SC(S(=O)(=O)N)=NN2C1=Nc3ccc(N(C)C)cc3,2.32,2.77,0.7981
O1N=C(CCC3)C2=S1ON=C23,1.1,1.15,1.214
c1ccccc1Oc2cccc(Cl)c2Cl,5.0,4.5,4.785700000000001
c1ccccc1Oc2c(Cl)c(Cl)c(Cl)cc2,5.55,5.14,5.439100000000002
c1ccccc1Oc2c(Cl)cc(Cl)cc2Cl,5.32,5.14,5.439100000000002
c1ccccc1Oc2cc(Cl)c(Cl)c(Cl)c2,5.7,5.98,5.439100000000002
Clc1ccccc1Oc2c(Cl)c(Cl)c(Cl)cc2,5.72,5.79,6.092500000000001
c1c(Cl)cccc1Oc2c(Cl)c(Cl)c(Cl)cc2,6.07,5.79,6.092500000000001
c1cc(Cl)ccc1Oc2c(Cl)c(Cl)cc(Cl)c2,6.01,5.79,6.092500000000001
c1cc(Cl)ccc1Oc2c(Cl)c(Cl)ccc2Cl,5.64,5.79,6.092500000000001
c1ccccc1Oc2c(Cl)c(Cl)cc(Cl)c2Cl,5.82,5.79,6.092500000000001
c1c(Cl)c(Cl)ccc1Oc2c(Cl)cc(Cl)cc2,6.13,5.79,6.092500000000002
c1c(Cl)cccc1Oc2c(Cl)cc(Cl)c(Cl)c2,6.14,5.79,6.092500000000001
c1c(Cl)c(Cl)ccc1Oc2c(Cl)ccc(Cl)c2,6.11,5.79,6.092500000000002
c1c(Cl)cc(Cl)cc1Oc2cc(Cl)c(Cl)cc2,6.22,6.63,6.092500000000002
c1cc(Cl)ccc1Oc2cc(Cl)c(Cl)c(Cl)c2,6.3,6.63,6.092500000000001
Clc1cc(Cl)ccc1Oc2cc(Cl)c(Cl)c(Cl)c2,6.63,6.43,6.745900000000002
Clc1c(Cl)cc(Cl)cc1Oc2cc(Cl)c(Cl)c(Cl)c2,7.01,7.08,7.3993
Clc1c(Cl)ccc(Cl)c1Oc2cc(Cl)c(Cl)c(Cl)c2,6.65,7.08,7.3993
c1cc(Cl)ccc1Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,6.95,7.08,7.3993
Clc1cc(Cl)ccc1Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,7.31,7.72,8.0527
Clc1c(Cl)c(Cl)c(Cl)cc1Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2,7.78,8.37,8.706099999999998
Clc1c(Cl)cc(Cl)c(Cl)c1Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2,7.63,8.37,8.706099999999998
CCCCNC(=O)CNC(=O)C=N#N,0.37,1.04,-0.6804999999999994
CC(C)OC(=O)c2cnc1CCCC(C)n1c2=O,0.99,0.7,1.7057999999999998
CC(CO)OC(C)CO,-0.67,-0.64,-0.2354
CC(C)CC(C)CC(C)OC(=O)c1ccc(NC(=O)N(C)C)cc1Cl,5.15,5.97,5.051100000000005
CCN(CC)C(=O)OCCCc1cccnc1,2.36,2.85,2.4926000000000004
OCC1OC(C(O)C1O)n3ccc(N=CN2CCCC2)nc3=O,-1.15,-0.55,-1.389599999999999
CCCCOC(=O)c2cnc1CCCC(C)n1c2=O,1.77,1.26,2.0974999999999997
COc4ccc(Cc1cccc(c1)c3c(O)c2ccc(Cl)cc2nc3=O)cc4,4.8,4.95,
OCC1OC(C(O)C1O)n3ccc(N=CN2CCCCC2)nc3=O,-0.66,-0.06,-0.9994999999999996
CC(=O)Nc1ccnnc1,-0.41,-0.16,0.4349999999999998
COC(=O)NC(=S)Nc1ccccc1N,0.7,0.63,1.3215999999999999
Clc1ccc(CN2CCCC2=CN(=O)=O)cn1,0.68,1.18,2.4489
COc1ccc2cc(CC(=O)O)ccc2c1,2.82,2.69,2.4755000000000003
COC1N(C2CC(N=N#N)C(CO)O2)C(=O)NC(=O)C1(C)I,1.03,1.07,0.49060000000000026
CNC(=O)ON=C(CSC)C(C)(C)C,2.75,2.16,2.1075
CC(=O)c1ccn(=O)cc1,-0.93,-1.66,0.5226000000000001
CCOc1ccn(=O)cc1,-0.53,-0.76,0.7187
CC(=O)NC(CCCNC(=O)NCC#C)C(=O)NCc1ccccc1,-0.31,0.34,0.520100000000002
CCCN(CCCC(NC(=O)C)C(=O)NCc1ccccc1)C(=O)NC,1.47,1.32,1.6391000000000007
CNC(=O)N(CCCC(NC(=O)C)C(=O)NCc1ccccc1)Cc2ccccc2,1.86,2.05,2.4293000000000013
CCCN(CCCC(NC(=O)C)C(=O)NCc1ccccc1)C(=O)N(C)N=O,1.61,1.89,2.0329
CC(=O)NC(CCCCNC(=O)NCC#C)C(=O)NCc1ccccc1,0.23,0.83,0.9102000000000017
CN(N=O)C(=O)NCCCC(NC(=O)C)C(=O)NCc1ccccc1,0.98,0.7,0.9105000000000001
COc1ccc2CCC(NC(=O)C)c3cc(=O)c(OC)ccc3c2c1OC,1.02,1.99,2.8630000000000013
COc1ccc2cc(CC(=O)OCC(=O)NC(C)(C)C)ccc2c1,3.6,3.67,2.8488000000000016
CC(=O)NC(CCCNC(=O)NCC=C)C(=O)NCc1ccccc1,0.68,0.97,1.0729000000000017
CN(C)C(=O)Oc1cccc(c1)N(=O)=O,1.56,1.4,1.6552
CN(C)C(=O)Oc1cccc(C#N)c1,1.23,1.13,1.6186800000000001
COCON=CNc1cc(Cl)c(OCC#C)c(OCC#C)c1,2.2,1.31,2.3397000000000006
CN(C)C(=O)Oc1cccc(Cl)c1,2.33,2.23,2.4004000000000003
CCCCCCCCCCn1c(N)c(N)c(=O)nc1=O,3.04,2.28,
CCCC(=O)Oc1ccccc1C(=O)O,2.2,2.11,2.0903
CN(N=O)C(=O)N(CCCCC(NC(=O)C)C(=O)NCc1ccccc1)Cc2ccccc2,2.12,3.11,3.2132000000000014
CCCN(CCCC(NC(=O)C)C(=O)NCc1ccccc1)C(=O)NCC=C,1.21,2.17,2.1953000000000005
CC(C)(C)c1ccc(CC2CCCC2(O)Cn3cncn3)cc1,3.97,4.59,3.3495000000000017
C=CCN1CCN(CC=C)C1=S,1.63,1.62,1.2609
CCCc1ccc(CO)cc1,2.67,2.61,2.1314
Cc1ccn(=O)cc1,-0.88,-0.79,0.62842
CN(C)C(=O)Oc1ccc(C#N)cc1,1.21,1.13,1.6186800000000001
CN(C)C(=O)Oc1ccc(Br)cc1,2.46,2.47,2.509500000000001
CN(C)C(=O)Oc1ccc(F)cc1,1.58,1.78,1.8861
CN(C)C(=O)Oc1cccc(F)c1,1.75,1.78,1.8861
CC(C)c1ccc(OC(=O)N(C)C)cc1,3.04,3.04,2.870400000000002
CCc1cccc(OC(=O)N(C)C)c1,2.47,2.62,2.3094
CCC(C)c1ccc(OC(=O)N(C)C)cc1,3.62,3.53,3.260500000000002
CN(C)C(=O)Oc1ccc(cc1)C(=O)C,1.27,1.26,1.9496
CCOc1ccc(NC(=O)OC(CC)C#C)cc1OCC,3.07,3.5,3.444300000000002
CCOc1ccc(NC(=O)OCCC#C)cc1OCC,2.54,3.08,3.0558000000000014
CCOc1ccc(NC(=O)OC(CC)C=C)cc1OCC,3.42,4.13,3.997100000000003
CCOc1ccc(NC(=O)OC(C)CC#C)cc1OCC,2.86,3.5,3.444300000000002
CCOc1ccc(NC(=O)OC(C)CC=C)cc1OCC,3.37,4.13,3.997100000000003
CCOc1ccc(NC(=O)OC(C)CF)cc1OCC,2.59,3.23,3.390500000000002
CCOc1ccc(NC(=O)OCCCl)cc1OCC,2.62,3.12,3.271300000000002
CCOc1ccc(NC(=O)OCCF)cc1OCC,2.27,2.81,3.0020000000000016
CCOc1ccc(NC(=O)OC(C)CCl)cc1OCC,2.97,3.54,3.6598000000000024
CCOc1ccc(NC(=O)OCCBr)cc1OCC,2.78,3.21,3.4274000000000022
CCCCOc1ccccc1NC(=O)OC2CCCCC2CN(C)C,5.01,5.2,4.534400000000003
CCCOc1ccccc1NC(=O)OC2CCCCC2CN(C)C,4.44,4.71,4.144300000000003
CCOc1ccccc1NC(=O)OC2CCCCC2CN(C)C,4.14,4.22,3.7542000000000026
COc1ccccc1NC(=O)OC2CCCCC2CN(C)C,3.55,3.73,3.3641000000000023
